platform,agency,url,date_sampled,likes
Broadcastr,DPR,http://beta.broadcastr.com/Echo.html?audioId=670026-4001,10/24/2012 12:00:00 AM,
Facebook,ENDHT,http://www.facebook.com/pages/NYC-Lets-End-Human-Trafficking/125730490795659?sk=wall,10/24/2012 12:00:00 AM,17
Facebook,VAC,https://www.facebook.com/pages/NYC-Voter-Assistance-Commission/110226709012110,10/24/2012 12:00:00 AM,179
Facebook,PlaNYC,http://www.facebook.com/pages/New-York-NY/PlaNYC/160454173971169?ref=ts,10/24/2012 12:00:00 AM,306
Facebook,DFTA,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,10/24/2012 12:00:00 AM,251
Facebook,energyNYC,http://www.facebook.com/EnergyNYC?sk=wall,10/24/2012 12:00:00 AM,331
Facebook,MOIA,http://www.facebook.com/ihwnyc,10/24/2012 12:00:00 AM,406
Facebook,City Store,http://www.facebook.com/citystorenyc,10/24/2012 12:00:00 AM,326
Facebook,OCDV,http://www.facebook.com/pages/NYC-Healthy-Relationship-Training-Academy/134637829901065,10/24/2012 12:00:00 AM,357
Facebook,HIA,http://www.facebook.com/pages/New-York-City-Health-Insurance-Link/145920551598,10/24/2012 12:00:00 AM,307
Facebook,MOPD,http://www.facebook.com/pages/New-York-City-Mayors-Office-for-People-with-Disabilities/145237285504681?sk=wall,10/24/2012 12:00:00 AM,473
Facebook,DOB: UrbanCanvas,http://www.facebook.com/NYCurbancanvas,10/24/2012 12:00:00 AM,316
Facebook,DOT,http://www.facebook.com/JanetteSadikKhan,10/24/2012 12:00:00 AM,421
Facebook,HRA,http://www.facebook.com/#!/pages/New-York-NY/NYC-DADS/111504588886342,10/24/2012 12:00:00 AM,446
Facebook,MOPD,http://www.facebook.com/profile.php?id=1570569347,10/24/2012 12:00:00 AM,315
Facebook,DFTA,http://www.facebook.com/timebanksnyc,10/24/2012 12:00:00 AM,318
Facebook,DOB: Cool Roofs,http://www.facebook.com/coolroofs?sk=wall,10/24/2012 12:00:00 AM,570
Facebook,NYC & Co,http://www.facebook.com/nycgo.nl,10/24/2012 12:00:00 AM,452
Facebook,MOIA,http://www.facebook.com/pages/NYC-Mayors-Office-of-Immigrant-Affairs/118622031512497,10/24/2012 12:00:00 AM,569
Facebook,CAU,http://www.facebook.com/NYCMayorsCAU,10/24/2012 12:00:00 AM,527
Facebook,DOITT,http://www.facebook.com/pages/New-York-NY/NYC-INFORMATION-TECHNOLOGY-TELECOMMUNICATIONS/104786059565184,10/24/2012 12:00:00 AM,495
Facebook,City Charter,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,10/24/2012 12:00:00 AM,293
Facebook,Vets,http://www.facebook.com/pages/NYC-Mayors-Office-of-Veterans-Affairs/128003537214726,10/24/2012 12:00:00 AM,544
Facebook,DHS,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,10/24/2012 12:00:00 AM,306
Facebook,NYC & Co,http://www.facebook.com/nycgo.de,10/24/2012 12:00:00 AM,710
Facebook,NYC & Co,http://www.facebook.com/nycgo.fr,10/24/2012 12:00:00 AM,1169
Facebook,SICB1,https://www.facebook.com/CB1SI,10/24/2012 12:00:00 AM,387
Facebook,ACS,http://www.facebook.com/FamilyConnectionsNYC,10/24/2012 12:00:00 AM,540
Facebook,DCA,http://www.facebook.com/NYCDCA,10/24/2012 12:00:00 AM,735
Facebook,NYC & Co,http://www.facebook.com/nycgo.au,10/24/2012 12:00:00 AM,861
Facebook,NYC & Co,http://www.facebook.com/nycgo.ca,10/24/2012 12:00:00 AM,593
Facebook,NYCHA,http://www.facebook.com/NYCHA,10/24/2012 12:00:00 AM,1421
Facebook,NYC & Co,http://www.facebook.com/nycgo.uk,10/24/2012 12:00:00 AM,1300
Facebook,NYC & Co,http://www.facebook.com/nycgo.it,10/24/2012 12:00:00 AM,2113
Facebook,Culture,https://www.facebook.com/piypnyc,10/24/2012 12:00:00 AM,1125
Facebook,SBS,http://www.facebook.com/NYCBusiness,10/24/2012 12:00:00 AM,1455
Facebook,FUND,http://www.facebook.com/mayorsfundtoadvancenyc,10/24/2012 12:00:00 AM,1134
Facebook,DOT,http://www.facebook.com/YouTheManNYC,10/24/2012 12:00:00 AM,1122
Facebook,NYC & Co,http://www.facebook.com/nycgo.es,10/24/2012 12:00:00 AM,3050
Facebook,HHC,http://www.facebook.com/nychhc,10/24/2012 12:00:00 AM,1333
Facebook,MOME,http://www.facebook.com/nycmedia.jobhunt,10/24/2012 12:00:00 AM,1270
Facebook,GreeNYC,https://www.facebook.com/birdienyc,10/24/2012 12:00:00 AM,1762
Facebook,311,http://www.facebook.com/pages/New-York-City-311/84372567650,10/24/2012 12:00:00 AM,1760
Facebook,DOH,http://www.facebook.com/NYCKnows,10/24/2012 12:00:00 AM,
Facebook,DOE,http://www.facebook.com/nycgrads,10/24/2012 12:00:00 AM,1806
Facebook,DEP,http://www.facebook.com/nycwater,10/24/2012 12:00:00 AM,3074
Facebook,MOME,https://www.facebook.com/NYCMedia,10/24/2012 12:00:00 AM,3608
Facebook,EDC,http://www.facebook.com/NYCEDC,10/24/2012 12:00:00 AM,4112
Facebook,SBS - Workforce1,http://www.facebook.com/nycworkforce1,10/24/2012 12:00:00 AM,5914
Facebook,DOT,http://www.facebook.com/NYCDOT,10/24/2012 12:00:00 AM,4568
Facebook,EDC,http://www.facebook.com/AppSciNYC,10/24/2012 12:00:00 AM,4011
Facebook,DYCD,http://www.facebook.com/nycyouth,10/24/2012 12:00:00 AM,5231
Facebook,DOH,http://www.facebook.com/EatingHealthyNYC,10/24/2012 12:00:00 AM,47409
Facebook,NYC & Co,http://www.facebook.com/nycgo.br,10/24/2012 12:00:00 AM,7065
Facebook,DOE,http://www.facebook.com/NYCTeachingFellows,10/24/2012 12:00:00 AM,5835
Facebook,NYCService,http://www.facebook.com/nycservice,10/24/2012 12:00:00 AM,6122
Facebook,NYC Mayors Cup,https://www.facebook.com/nycmayorscup,10/24/2012 12:00:00 AM,13863
Facebook,DOH,http://www.facebook.com/nycquits,10/24/2012 12:00:00 AM,10010
Facebook,DOE,http://www.facebook.com/pages/I-TEACH-NYC/11409913191,10/24/2012 12:00:00 AM,8000
Facebook,DOE,http://www.facebook.com/fundforpublicschools,10/24/2012 12:00:00 AM,8374
Facebook,DPR,http://www.facebook.com/nycparks,10/24/2012 12:00:00 AM,19087
Facebook,OEM,http://www.facebook.com/nycemergencymanagement,10/24/2012 12:00:00 AM,15360
Facebook,DOE,http://www.facebook.com/NYCschools,10/24/2012 12:00:00 AM,23968
Facebook,DOH,http://www.facebook.com/NYCcondom,10/24/2012 12:00:00 AM,19006
Facebook,NYC & Co,http://www.facebook.com/nycgo,10/24/2012 12:00:00 AM,52106
Facebook,FDNY,http://www.facebook.com/FDNYhome,10/24/2012 12:00:00 AM,110570
Facebook,CCRB,https://www.facebook.com/home.php#!/pages/NYC-Civilian-Complaint-Review-Board/152765208087880,10/24/2012 12:00:00 AM,20
Facebook,Commission on Human Rights,http://www.facebook.com/NYCCommissionOnHumanRights,10/24/2012 12:00:00 AM,134
Facebook,DOB,http://www.facebook.com/NYCBuildings,10/24/2012 12:00:00 AM,1399
Facebook,DSNY,http://www.facebook.com/pages/NYC-Recycle-More-Waste-Less/152173854860863,10/24/2012 12:00:00 AM,625
Facebook,HDP,http://www.facebook.com/pages/NYC-HPD-POE/128962093860639,10/24/2012 12:00:00 AM,1035
Facebook,HPD/Commission on Human Rights,http://www.facebook.com/FairHousingNyc,10/24/2012 12:00:00 AM,92
Facebook,LPC,http://www.facebook.com/pages/NYC-Landmarks-Preservation-Commission/133261836703216,10/24/2012 12:00:00 AM,318
Facebook,Materials for the Arts,https://www.facebook.com/mftanyc,10/24/2012 12:00:00 AM,3461
Facebook,MOAE,http://www.facebook.com/pages/You-Can-Too/203525729692056,10/24/2012 12:00:00 AM,150
Facebook,MOIA,http://www.facebook.com/pages/WE-ARE-NEW-YORK/174438697072,10/24/2012 12:00:00 AM,2058
Facebook,MOME,http://www.facebook.com/NYCMINY,10/24/2012 12:00:00 AM,3386
Facebook,NYC Gov,http://www.facebook.com/nycgov,10/24/2012 12:00:00 AM,40223
Facebook,NYCCFB,http://www.facebook.com/nycvotes,10/24/2012 12:00:00 AM,279
Facebook,NYPD,https://www.facebook.com/NYPD,10/24/2012 12:00:00 AM,81847
Facebook,DRIS,http://www.facebook.com/NycDeptOfRecords,10/24/2012 12:00:00 AM,78
Facebook,DRIS,http://www.facebook.com/MayorEdKochNYCRecords,10/24/2012 12:00:00 AM,107
Facebook,DRIS,http://www.facebook.com/MayorJohnLindsayNYCRecords,10/24/2012 12:00:00 AM,81
Facebook,DRIS,http://www.facebook.com/MayorFiorelloLaGuardiaNYCRecords,10/24/2012 12:00:00 AM,102
Tumblr,DOITT,http://nycdoitt.tumblr.com/,10/24/2012 12:00:00 AM,
Flickr,LMEC,http://www.facebook.com/pages/New-York-NY/Latin-Media-and-Entertainment-Week/122259604487271,10/24/2012 12:00:00 AM,389
Flickr,DEP,http://www.flickr.com/photos/nycep,10/24/2012 12:00:00 AM,
Flickr,DOB,http://www.flickr.com/photos/nyc_buildings/,10/24/2012 12:00:00 AM,
Flickr,DOE,http://www.flickr.com/photos/nycschools,10/24/2012 12:00:00 AM,
Flickr,DOITT,http://www.flickr.com/photos/nyc_doitt,10/24/2012 12:00:00 AM,
Flickr,DOT,http://www.flickr.com/photos/nycstreets,10/24/2012 12:00:00 AM,
Flickr,DPR,http://www.flickr.com/photos/nycparks/,10/24/2012 12:00:00 AM,
Flickr,DSNY,http://flickr.com/nycrecyclemore,10/24/2012 12:00:00 AM,
Flickr,EDC,http://www.flickr.com/nycedc,10/24/2012 12:00:00 AM,
Flickr,FDNY,http://www.flickr.com/groups/fdny-ems,10/24/2012 12:00:00 AM,
Flickr,HHC,http://www.flickr.com/hhcnyc,10/24/2012 12:00:00 AM,
Flickr,LMEC,http://www.flickr.com/photos/nyclatinmedia/,10/24/2012 12:00:00 AM,
Flickr,LPC,http://www.flickr.com/photos/nyclandmarks,10/24/2012 12:00:00 AM,
Flickr,Materials for the Arts,http://www.flickr.com/photos/materialsforthearts,10/24/2012 12:00:00 AM,
Flickr,Mayor's Office,http://www.flickr.com/photos/nycmayorsoffice/,10/24/2012 12:00:00 AM,
Flickr,NYC Digital,http://www.flickr.com/photos/nycdigital/,10/24/2012 12:00:00 AM,
Flickr,NYCHA,http://www.flickr.com/photos/nychapics,10/24/2012 12:00:00 AM,
Flickr,PlaNYC,http://www.flickr.com/photos/planyc/,10/24/2012 12:00:00 AM,
Flickr,Prob,http://www.flickr.com/photos/nycprobation/,10/24/2012 12:00:00 AM,
Flickr,SnowUpdate,http://www.flickr.com/groups/1604085@N23/,10/24/2012 12:00:00 AM,
Flickr,HRA,http://www.flickr.com/people/nychra/,10/24/2012 12:00:00 AM,
Flickr,DSNY,http://www.flickr.com/photos/86722064@N03/,10/24/2012 12:00:00 AM,
Foursquare,GreeNYC,http://foursquare.com/birdie_nyc,10/24/2012 12:00:00 AM,87
Foursquare,DOH,https://foursquare.com/nychealthy,10/24/2012 12:00:00 AM,361
Foursquare,DOT,http://foursquare.com/user/7474166,10/24/2012 12:00:00 AM,4
Foursquare,DPR,https://foursquare.com/nycparks,10/24/2012 12:00:00 AM,18369
Foursquare,EDC,https://foursquare.com/user/3045331,10/24/2012 12:00:00 AM,19
Foursquare,FDNY,https://foursquare.com/fdny,10/24/2012 12:00:00 AM,789
Foursquare,Materials for the Arts,https://foursquare.com/mftanyc,10/24/2012 12:00:00 AM,11
Foursquare,NYC Gov,http://foursquare.com/nycgov,10/24/2012 12:00:00 AM,34096
Foursquare (Badge Unlock),NYC Gov,https://foursquare.com/nycgov,10/24/2012 12:00:00 AM,11256
Foursquare,NYCHA,https://foursquare.com/nycha,10/24/2012 12:00:00 AM,80
Instagram,Mayor's Office,http://web.stagram.com/n/nycmayorsoffice,10/24/2012 12:00:00 AM,28123
Instagram,DOT,http://web.stagram.com/n/nyc_dot,10/24/2012 12:00:00 AM,22
iPhone,DOH,http://itunes.apple.com/us/app/abceats/id502867547?mt=8,10/24/2012 12:00:00 AM,12924
iPhone App,311,http://itunes.apple.com/us/app/nyc-311/id324897619?mt=8,10/24/2012 12:00:00 AM,26581
iPhone app,DOH,http://itunes.apple.com/app/nyc-condom-finder-by-nyc-health/id418902795,10/24/2012 12:00:00 AM,28000
iPhone App,DSNY,http://itunes.apple.com/us/app/nycrecycles/id445457149?ls=1&mt=8,10/24/2012 12:00:00 AM,987
iPhone App,DSNY,http://itunes.apple.com/us/app/stuff-ex/id445438603?ls=1&mt=8,10/24/2012 12:00:00 AM,960
iPhone app,DOT,You The Man,10/24/2012 12:00:00 AM,2713
iPhone App,Mayor's Office,http://itunes.apple.com/us/app/nyc-city-hall/id375398827?mt=8,10/24/2012 12:00:00 AM,5877
iPhone App,MOME,http://itunes.apple.com/us/app/nyc-media-app/id433177943?mt=8,10/24/2012 12:00:00 AM,2580
iPhone App,MOME,http://itunes.apple.com/us/app/miny-discount-vendors/id372448233?mt=8,10/24/2012 12:00:00 AM,350
Linked-In,DOE,http://www.linkedin.com/groups?gid=1545057&home=,10/24/2012 12:00:00 AM,526
Linked-In,DOE,http://www.linkedin.com/company/nyc-teaching-fellows,10/24/2012 12:00:00 AM,1874
Linked-In,DOE,http://www.linkedin.com/company/nyc-department-of-education,10/24/2012 12:00:00 AM,21015
Linked-In,ACS,http://www.linkedin.com/companies/260392/City+of+New+York%2C+Administration+for+Children%27s+Services?trk=ncsrch_hits&goback=%2Efcs_GLHD_city+of+new+york_false_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2,10/24/2012 12:00:00 AM,1078
Linked-In,All,http://www.linkedin.com/company/2904?trk=tyah,10/24/2012 12:00:00 AM,3254
Linked-In,Dept of Consumer Affairs,http://www.linkedin.com/company/831694?trk=tyah,10/24/2012 12:00:00 AM,72
Linked-In,DOF,http://www.linkedin.com/company/298308?trk=tyah,10/24/2012 12:00:00 AM,152
Linked-In,DOHMH,http://www.linkedin.com/company/245926?trk=tyah,10/24/2012 12:00:00 AM,1432
Linked-In,SBS,http://www.linkedin.com/company/workforce1,10/24/2012 12:00:00 AM,26
Linked-In,SBS,http://www.linkedin.com/company/small-business-services,10/24/2012 12:00:00 AM,70
Newsletter,DOE,,10/24/2012 12:00:00 AM,370351
Newsletter,DOT,,10/24/2012 12:00:00 AM,80831
Newsletter,NYC Digital: external newsletter,,10/24/2012 12:00:00 AM,203
Newsletter,NYC Gov,0,10/24/2012 12:00:00 AM,594039
Newsletter,NYCHA,,10/24/2012 12:00:00 AM,44983
Newsletter,OEM,,10/24/2012 12:00:00 AM,47473
nyc.gov,,2800000,10/24/2012 12:00:00 AM,
Pinterest,nycgov,http://pinterest.com/nycgov,10/24/2012 12:00:00 AM,60
Pinterest,DOH,http://pinterest.com/nychealth,10/24/2012 12:00:00 AM,9
Pinterest,FDNY,http://pinterest.com/fdnyhome/,10/24/2012 12:00:00 AM,72
Pinterest,DRIS,http://pinterest.com/recordsnyc,10/24/2012 12:00:00 AM,0
SMS,DOE,877877,10/24/2012 12:00:00 AM,1253
SMS,NYCHA,,10/24/2012 12:00:00 AM,8300
SMS,OEM,,10/24/2012 12:00:00 AM,44547
Tumblr,NYC Digital,http://nycdigital.tumblr.com,10/24/2012 12:00:00 AM,16372
Tumblr,Change By Us,http://nycchangebyus.tumblr.com/,10/24/2012 12:00:00 AM,
Tumblr,DOB,http://nycbuildings.tumblr.com,10/24/2012 12:00:00 AM,
Tumblr,DOH,http://nychealth.tumblr.com/,10/24/2012 12:00:00 AM,54
Tumblr,DOH,http://mygooddognyc.tumblr.com/,10/24/2012 12:00:00 AM,27
Tumblr,DOT,http://thedailypothole.tumblr.com ,10/24/2012 12:00:00 AM,10747
Tumblr,EDC,http://nycedc.tumblr.com/,10/24/2012 12:00:00 AM,44766
Tumblr,HRA,http://nycdads.tumblr.com,10/24/2012 12:00:00 AM,
Tumblr,NYC & Co,nycgo.tumblr.com,10/24/2012 12:00:00 AM,1247
Tumblr,NYC Digital,madeinny.tumblr.com,10/24/2012 12:00:00 AM,91
Tumblr,NYC Digital,http://nycopendata.tumblr.com,10/24/2012 12:00:00 AM,364
Tumblr,NYC Gov,nycgov.tumblr.com,10/24/2012 12:00:00 AM,21476
Tumblr,OEM,http://nyccert.tumblr.com/,10/24/2012 12:00:00 AM,
SMS,NYCHA,,11/09/2012 12:00:00 AM,8300
Tumblr,OEM,http://nyccitizencorpscouncil.tumblr.com/,10/24/2012 12:00:00 AM,
Tumblr,OMB,http://nycarra.tumblr.com,10/24/2012 12:00:00 AM,
Tumblr,TLC,http://nyctlc.tumblr.com/,10/24/2012 12:00:00 AM,
Tumblr,OEM,http://oempublicprivate.tumblr.com/,10/24/2012 12:00:00 AM,
Tumblr,Young Mens Initiative,http://nycyoungmen.tumblr.com ,10/24/2012 12:00:00 AM,5
Tumblr,FDNY,http://fdny.tumblr.com/,10/24/2012 12:00:00 AM,259
Tumblr,SBS,http://nycheighborhoods.tumblr.com,10/24/2012 12:00:00 AM,
Twitter,NYCDCAS,http://twitter.com/NYCDCAS,10/24/2012 12:00:00 AM,45
Twitter,SBS,https://twitter.com/NYCWorkforce1,10/24/2012 12:00:00 AM,652
Twitter,City Store,http://twitter.com/citystorenyc,10/24/2012 12:00:00 AM,445
Twitter,LPC,https://twitter.com/NYCLPC,10/24/2012 12:00:00 AM,738
Twitter,DOE,http://twitter.com/alumny,10/24/2012 12:00:00 AM,187
Twitter,OEM,http://twitter.com/NYCOEM,10/24/2012 12:00:00 AM,575
Twitter,NYC & Co,http://twitter.com/nycgoshop,10/24/2012 12:00:00 AM,382
Twitter,LMEC,http://twitter.com/nyclmew,10/24/2012 12:00:00 AM,462
Twitter,DPR,http://www.twitter.com/Pearl_Squirrel,10/24/2012 12:00:00 AM,309
Twitter,HRA,http://twitter.com/nychra,10/24/2012 12:00:00 AM,942
Twitter,NYC Digital,http://twitter.com/nycdigital,10/24/2012 12:00:00 AM,2731
Twitter,energyNYC,http://twitter.com/energy_nyc,10/24/2012 12:00:00 AM,972
Twitter,DFTA,http://twitter.com/NYCaging,10/24/2012 12:00:00 AM,867
Twitter,DOE,http://twitter.com/TheFundforPS,10/24/2012 12:00:00 AM,674
Twitter,MOPD,http://twitter.com/nyc_mopd,10/24/2012 12:00:00 AM,886
Twitter,NYCCFB,http://twitter.com/NYCCFB,10/24/2012 12:00:00 AM,965
Twitter,EDC,http://twitter.com/AppSciNYC,10/24/2012 12:00:00 AM,1576
Twitter,DOB: Cool Roofs,http://twitter.com/nycCoolRoofs,10/24/2012 12:00:00 AM,1119
Twitter,DOE,http://twitter.com/nyctf,10/24/2012 12:00:00 AM,976
Twitter,DOT,http://www.Twitter.com/YouTheManNYC,10/24/2012 12:00:00 AM,920
Twitter,City Charter,http://twitter.com/CityCharterNYC,10/24/2012 12:00:00 AM,878
Twitter,DFTA,http://www.twitter.com/timebanksnyc,10/24/2012 12:00:00 AM,942
Twitter,SBS,http://www.twitter.com/NYCBusSolutions,10/24/2012 12:00:00 AM,1858
Twitter,MOME,http://www.twitter.com/madeinny,10/24/2012 12:00:00 AM,3819
Twitter,GreeNYC,http://www.twitter.com/Birdie_NYC,10/24/2012 12:00:00 AM,2146
Twitter,DOI,http://twitter.com/DOINews,10/24/2012 12:00:00 AM,2289
Twitter,DCA,http://twitter.com/nycdca,10/24/2012 12:00:00 AM,2776
Twitter,DOE,http://twitter.com/iteachnyc,10/24/2012 12:00:00 AM,1635
Twitter,CAU,www.twitter.com/mayorscau,10/24/2012 12:00:00 AM,2389
Twitter,HHC,http://twitter.com/HHCnyc,10/24/2012 12:00:00 AM,3435
Twitter,MOIA,https://twitter.com/NYCimmigrants,10/24/2012 12:00:00 AM,2572
Twitter,SBS,http://www.twitter.com/NYCBusinessExp,10/24/2012 12:00:00 AM,3297
Twitter,DEP,http://twitter.com/nycwater,10/24/2012 12:00:00 AM,4230
Twitter,DOITT,http://twitter.com/nycdoitt,10/24/2012 12:00:00 AM,4067
Twitter,PlaNYC,http://twitter.com/PlaNYC,10/24/2012 12:00:00 AM,4382
Twitter,DYCD,http://twitter.com/nycyouth,10/24/2012 12:00:00 AM,3819
Twitter,NYCService,http://twitter.com/nycservice,10/24/2012 12:00:00 AM,4084
Twitter,TLC,http://twitter.com/NYCTaxi,10/24/2012 12:00:00 AM,4170
Twitter,DOB,http://twitter.com/nyc_buildings,10/24/2012 12:00:00 AM,5005
Twitter,NYCHA,http://twitter.com/NYCHA,10/24/2012 12:00:00 AM,4881
Twitter,MOME,http://www.twitter.com/nyc_media,10/24/2012 12:00:00 AM,9174
Twitter,EDC,http://twitter.com/nycedc,10/24/2012 12:00:00 AM,10003
Twitter,DOH,http://twitter.com/nycHealthy,10/24/2012 12:00:00 AM,11459
Twitter,NYC Digital,http://twitter.com/nycgov,10/24/2012 12:00:00 AM,38506
Twitter,311,http://www.twitter.com/NYCASP,10/24/2012 12:00:00 AM,11766
Twitter,DOT,http://twitter.com/NYC_DOT,10/24/2012 12:00:00 AM,18584
Twitter,FDNY,http://www.twitter.com/FDNY,10/24/2012 12:00:00 AM,38395
Twitter,DOE,http://twitter.com/NYCSchools,10/24/2012 12:00:00 AM,27117
Twitter,DPR,http://twitter.com/NYCParks,10/24/2012 12:00:00 AM,30000
Twitter,NYPD,http://twitter.com/NYPDnews,10/24/2012 12:00:00 AM,43114
Twitter,311,http://www.twitter.com/311NYC,10/24/2012 12:00:00 AM,33592
Twitter,OEM,http://twitter.com/NotifyNYC,10/24/2012 12:00:00 AM,44591
Twitter,NYC & Co,http://twitter.com/nycgo,10/24/2012 12:00:00 AM,66658
Twitter,Mayor's Office,http://www.twitter.com/nycmayorsoffice,10/24/2012 12:00:00 AM,74016
Twitter,Change by Us,www.twitter.com/ChangebyUs_NYC,10/24/2012 12:00:00 AM,1476
Twitter,DHS,www.twitter.com/nycdhs,10/24/2012 12:00:00 AM,564
Twitter,DOF,https://twitter.com/nycfinance,10/24/2012 12:00:00 AM,1119
Twitter,DOHMH,https://twitter.com/DrFarleyDOHMH,10/24/2012 12:00:00 AM,733
Twitter,DSNY,www.twitter.com/nycrecycles,10/24/2012 12:00:00 AM,292
Twitter,FDNY,https://twitter.com/joinFDNY,10/24/2012 12:00:00 AM,1926
Twitter,Materials for the Arts,https://twitter.com/mftanyc,10/24/2012 12:00:00 AM,2388
Twitter,MOAE,http://twitter.com/youcantoonyc,10/24/2012 12:00:00 AM,89
Twitter,NYC Digital,https://twitter.com/nycgob,10/24/2012 12:00:00 AM,332
Twitter,NYC Waterfront,http://twitter.com/nycwaterfront,10/24/2012 12:00:00 AM,381
Twitter,NYCCFB,http://twitter.com/NYCVotes,10/24/2012 12:00:00 AM,452
Twitter,NYCGLOBAL,www.twitter.com/nycglobal,10/24/2012 12:00:00 AM,183
Twitter,Prob,www.twitter.com/nycprobation,10/24/2012 12:00:00 AM,308
Twitter,Vets,http://twitter.com/NYCVeterans,10/24/2012 12:00:00 AM,449
Twitter,DRIS,https://twitter.com/NYCRecords,10/24/2012 12:00:00 AM,65
Twitter,YMI,http://www.twitter.com/nycyoungmen,10/24/2012 12:00:00 AM,98
Vimeo,DOE,http://vimeo.com/nycschools,10/24/2012 12:00:00 AM,
WordPress,NYCSevereWeather,http://nycsevereweather.wordpress.com/,10/24/2012 12:00:00 AM,
WordPress,311,http://311nyc.wordpress.com/,10/24/2012 12:00:00 AM,
WordPress,DOITT,http://nycitymap.wordpress.com/,10/24/2012 12:00:00 AM,
WordPress,DOITT,http://nycitt.wordpress.com/,10/24/2012 12:00:00 AM,
WordPress,HHS,http://hsdatanyc.wordpress.com/,10/24/2012 12:00:00 AM,
WordPress,HHS,http://hsdata-nyc.org,10/24/2012 12:00:00 AM,
WordPress,LMEC,http://lmew.wordpress.com/,10/24/2012 12:00:00 AM,
WordPress,Materials for the Arts,http://mfta.wordpress.com/,10/24/2012 12:00:00 AM,4647
WordPress,MOIA,http://ihwnyc.wordpress.com,10/24/2012 12:00:00 AM,
WordPress,SBS,http://nycworkforce1partners.wordpress.com/,10/24/2012 12:00:00 AM,
WordPress,SBS,http://workforce1.org,10/24/2012 12:00:00 AM,
WordPress,SimpliCity,http://nycsimplicity.wordpress.com/,10/24/2012 12:00:00 AM,
YouTube,DOE,http://www.youtube.com/thefundforps,10/24/2012 12:00:00 AM,
YouTube,DOH,http://www.youtube.com/user/NYCcondoms,10/24/2012 12:00:00 AM,3
YouTube,LMEC,http://www.youtube.com/user/NYCLMEW,10/24/2012 12:00:00 AM,9
YouTube,Probation,http://www.youtube.com/NYCProbation,10/24/2012 12:00:00 AM,12
YouTube,DOITT,http://www.youtube.com/doittnews,10/24/2012 12:00:00 AM,34
YouTube,GreeNYC,http://www.youtube.com/BirdieNYCity,10/24/2012 12:00:00 AM,22
YouTube,HRA,http://www.youtube.com/user/HRANYC,10/24/2012 12:00:00 AM,40
YouTube,NYCHA,http://www.youtube.com/NYCHAHousing,10/24/2012 12:00:00 AM,46
YouTube,HHC,http://www.youtube.com/HHCnyc,10/24/2012 12:00:00 AM,51
YouTube,DOE,http://www.youtube.com/nycschools,10/24/2012 12:00:00 AM,44
YouTube,DYCD,http://www.youtube.com/dycdnyc,10/24/2012 12:00:00 AM,60
YouTube,OEM,http://www.youtube.com/nycoem,10/24/2012 12:00:00 AM,83
YouTube,DOB,http://www.youtube.com/NYCBUILDINGS,10/24/2012 12:00:00 AM,95
YouTube,EDC,http://www.youtube.com/NYCEDC,10/24/2012 12:00:00 AM,161
YouTube,MOME,http://www.youtube.com/nycmedia25,10/24/2012 12:00:00 AM,239
YouTube,DPR,http://www.youtube.com/user/NYCParksDepartment,10/24/2012 12:00:00 AM,297
YouTube,DOT,http://www.youtube.com/NYCDOT,10/24/2012 12:00:00 AM,369
YouTube,Mayor's Office,http://www.youtube.com/mayorbloomberg,10/24/2012 12:00:00 AM,817
YouTube,NYPD,http://www.youtube.com/nypd,10/24/2012 12:00:00 AM,3548
YouTube,DOH,http://www.youtube.com/NYCHealth,10/24/2012 12:00:00 AM,180
YouTube,FDNY,http://www.youtube.com/user/yourFDNY,10/24/2012 12:00:00 AM,2043
Youtube,Child Services,http://www.youtube.com/user/childservices,10/24/2012 12:00:00 AM,11
YouTube,DCA,http://www.youtube.com/nycdca,10/24/2012 12:00:00 AM,29
YouTube,DOC,http://www.youtube.com/user/OFFICIALNYCDOC,10/24/2012 12:00:00 AM,0
Youtube,DOH,http://www.youtube.com/user/drinkingsugar,10/24/2012 12:00:00 AM,243
YouTube,DSNY,http://www.youtube.com/nycrecyclemore,10/24/2012 12:00:00 AM,17
YouTube,Materials for the Arts,http://www.youtube.com/user/MaterialsForTheArts,10/24/2012 12:00:00 AM,4
Youtube,Mayor's Fund,http://www.youtube.com/mayorsfundnyc,10/24/2012 12:00:00 AM,18
YouTube,MOAE,http://www.youtube.com/YouCanTooNYC,10/24/2012 12:00:00 AM,14
YouTube,NYC Gov,http://www.youtube.com/nycgov,10/24/2012 12:00:00 AM,35
Youtube,NYC Water,http://www.youtube.com/nycwater,10/24/2012 12:00:00 AM,26
Youtube,Veteran's Affairs,http://www.youtube.com/channel/UCi6IvOszIb3hHPMUsaNKyXA,10/24/2012 12:00:00 AM,4
YouTube,DRIS,http://www.youtube.com/nycdeptofrecords,10/24/2012 12:00:00 AM,89
Facebook,TLC,http://www.facebook.com/pages/NYC-Taxi-and-Limousine-Commission/101679939900978?v=wall,10/24/2012 12:00:00 AM,986
Google+,nycgov,https://plus.google.com/u/0/b/104030911277642419611/104030911277642419611/posts/p/pub,10/24/2012 12:00:00 AM,8
